17:46:40	16.8				
17:46:41	16.8				
17:46:41	16.8				
17:46:42	16.8				
17:46:43	16.8				
17:46:43	16.8				
17:46:44	17				
17:46:45	17				
17:46:45	16.8				
17:46:46	16.8				
17:46:47	16.8				
17:46:47	16.8				
17:46:48	16.8				
17:46:49	16.8				
17:46:49	16.8				
17:46:50	16.8				
17:46:51	16.8				
17:46:51	16.8				
17:46:52	16.8				
17:46:53	16.8				
17:46:53	16.8				
17:46:54	16.8				
17:46:55	17				
17:46:55	16.8				
17:46:56	16.8				
17:46:57	16.8				
17:46:57	16.8				
17:46:58	16.8				
17:46:59	16.8				
17:46:59	16.8				
17:47:00	16.8				
17:47:01	16.8				
17:47:01	16.8				
17:47:02	16.8				
17:47:03	16.8				
17:47:03	16.8				
17:47:04	16.8				
17:47:05	16.8				
17:47:05	16.8				
17:47:06	16.8				
17:47:07	16.8				
17:47:07	16.8				
17:47:08	16.8				
17:47:09	16.8				
17:47:09	16.8				
17:47:10	16.8				
17:47:11	16.8				
17:47:11	16.8				
17:47:12	16.8				
17:47:13	16.8				
17:47:13	16.8				
17:47:14	17				
17:47:15	17				
17:47:15	17				
17:47:16	17				
17:47:16	17				
17:47:17	17				
17:47:18	17.3				
17:47:18	17.3				
17:47:19	17.3				
17:47:20	17.3				
17:47:20	17.3				
17:47:21	17.3				
17:47:22	17.3				
17:47:22	17.3				
17:47:23	17.3				
17:47:24	17.3				
17:47:24	17.3				
17:47:25	17.3				
17:47:26	17.3				
17:47:26	17.3				
17:47:27	17.3				
17:47:28	17.3				
17:47:28	17.3				
17:47:29	17.3				
17:47:30	17.3				
17:47:30	17.3				
17:47:31	17.3				
17:47:32	17.3				
17:47:32	17.5				
17:47:33	17.5				
17:47:34	17.5				
17:47:34	17.5				
17:47:35	17.5				
17:47:36	17.5				
17:47:36	17.5				
17:47:37	17.5				
17:47:38	17.5				
17:47:38	17.5				
17:47:39	17.5				
17:47:40	17.5				
17:47:40	17.5				
17:47:41	17.5				
17:47:42	17.8				
17:47:42	17.8				
17:47:43	17.8				
17:47:44	17.5				
17:47:44	17.5				
17:47:45	17.8				
17:47:46	17.8				
17:47:46	17.8				
17:47:47	17.8				
17:47:48	17.8				
17:47:48	17.8				
17:47:49	17.8				
17:47:49	17.8				
17:47:50	17.8				
17:47:51	17.8				
17:47:51	17.8				
17:47:52	17.8				
17:47:53	17.8				
17:47:53	17.8				
17:47:54	17.8				
17:47:55	17.8				
17:47:55	17.8				
17:47:56	17.8				
17:47:57	17.8				
17:47:57	17.8				
17:47:58	17.8				
17:47:59	17.8				
17:47:59	17.8				
17:48:00	18				
17:48:01	18				
17:48:01	18				
17:48:02	18				
17:48:03	18				
17:48:03	18				
17:48:04	17.8				
17:48:05	17.8				
17:48:05	18				
17:48:06	18				
17:48:07	18				
17:48:07	18.5				
17:48:08	18.8				
17:48:09	18.8				
17:48:09	18.5				
17:48:10	18.5				
17:48:11	18.8				
17:48:11	18.5				
17:48:12	18.5				
17:48:13	18.5				
17:48:13	18.8				
17:48:14	18.8				
17:48:15	18.8				
17:48:15	18.8				
17:48:16	18.8				
17:48:17	18.8				
17:48:17	18.8				
17:48:18	18.8				
17:48:18	18.8				
17:48:19	18.8				
17:48:20	18.8				
17:48:20	18.8				
17:48:21	18.8				
17:48:22	18.8				
17:48:22	18.8				
17:48:23	18.8				
17:48:24	18.8				
17:48:24	18.8				
17:48:25	18.8				
17:48:26	19				
17:48:26	19				
17:48:27	19				
17:48:28	19				
17:48:28	19				
17:48:29	19				
17:48:30	19.3				
17:48:30	19				
17:48:31	19				
17:48:32	19				
17:48:32	19				
17:48:33	19				
17:48:34	19				
17:48:34	19				
17:48:35	18.8				
17:48:36	19.3				
17:48:36	19.3				
17:48:37	19.3				
17:48:38	19.3				
17:48:38	19				
17:48:39	19				
17:48:40	19.3				
17:48:40	19.3				
17:48:41	19.3				
17:48:42	19.3				
17:48:42	19.3				
17:48:43	19.3				
17:48:44	19.3				
17:48:44	19.5				
17:48:45	19.5				
17:48:46	19.5				
17:48:46	19.5				
17:48:47	19.5				
17:48:48	19.5				
17:48:48	19.8				
17:48:49	19.5				
17:48:50	19.5				
17:48:50	19.8				
17:48:51	19.5				
17:48:52	19.5				
17:48:52	19.8				
17:48:53	19.8				
17:48:53	19.8				
17:48:54	20				
17:48:55	20				
17:48:55	20				
17:48:56	20				
17:48:57	20				
17:48:57	20				
17:48:58	20				
17:48:59	20				
17:48:59	20.2				
17:49:00	20				
17:49:01	20				
17:49:01	20.2				
17:49:02	20				
17:49:03	20				
17:49:03	20				
17:49:04	20.2				
17:49:05	20.2				
17:49:05	20.2				
17:49:06	20.2				
17:49:07	20				
17:49:07	20				
17:49:08	20.2				
17:49:09	20.2				
17:49:09	20.2				
17:49:10	20.2				
17:49:11	20.2				
17:49:11	20.2				
17:49:12	20.2				
17:49:13	20				
17:49:13	20				
17:49:14	20				
17:49:15	20				
17:49:15	20.2				
17:49:16	20.2				
17:49:17	20.2				
17:49:17	20.2				
17:49:18	20.2				
17:49:19	20.2				
17:49:19	20.2				
17:49:20	20.2				
17:49:21	20.5				
17:49:21	20.5				
17:49:22	20.5				
17:49:23	20.5				
17:49:23	20.5				
17:49:24	20.7				
17:49:25	20.7				
17:49:25	20.7				
17:49:26	20.7				
17:49:26	20.7				
17:49:27	20.7				
17:49:28	20.7				
17:49:28	20.7				
17:49:29	20.7				
17:49:30	20.7				
17:49:30	20.7				
17:49:31	20.7				
17:49:32	21				
17:49:32	21				
17:49:33	21				
17:49:34	20.7				
17:49:34	20.7				
17:49:35	21				
17:49:36	21				
17:49:36	21				
17:49:37	21				
17:49:38	21				
17:49:38	21				
17:49:39	21				
17:49:40	21				
17:49:40	21				
17:49:41	21				
17:49:42	21				
17:49:42	21				
17:49:43	21				
17:49:44	21				
17:49:44	21				
17:49:45	21				
17:49:46	21				
17:49:46	21.2				
17:49:47	21				
17:49:48	21				
17:49:48	21.2				
17:49:49	21.2				
17:49:50	21.2				
17:49:50	21.2				
17:49:51	21.2				
17:49:52	21.2				
17:49:52	21.2				
17:49:53	21.2				
17:49:54	21.5				
17:49:54	21.5				
17:49:55	21.5				
17:49:56	21.5				
17:49:56	21.5				
17:49:57	21.5				
17:49:57	21.7				
17:49:58	21.5				
17:49:59	21.5				
17:49:59	21.5				
17:50:00	21.5				
17:50:01	21.5				
17:50:01	21.5				
17:50:02	21.5				
17:50:03	21.5				
17:50:03	21.5				
17:50:04	21.5				
17:50:05	21.5				
17:50:05	21.5				
17:50:06	21.5				
17:50:07	21.5				
17:50:07	21.5				
17:50:08	21.5				
17:50:09	21.5				
17:50:09	21.7				
17:50:10	21.5				
17:50:11	21.5				
17:50:11	21.7				
17:50:12	21.7				
17:50:13	21.7				
17:50:13	21.7				
17:50:14	21.7				
17:50:15	21.7				
17:50:15	21.7				
17:50:16	21.7				
17:50:17	21.7				
17:50:17	21.7				
17:50:18	21.7				
17:50:19	22				
17:50:19	22				
17:50:20	22				
17:50:21	22				
17:50:21	22				
17:50:22	22				
17:50:23	22				
17:50:23	22				
17:50:24	22				
17:50:25	22				
17:50:25	22				
17:50:26	22				
17:50:27	22				
17:50:27	22.2				
17:50:28	22.2				
17:50:29	22.2				
17:50:29	22.2				
17:50:30	22				
17:50:30	22				
17:50:31	22.2				
17:50:32	22.2				
17:50:32	22.2				
17:50:33	22.2				
17:50:34	22.2				
17:50:34	22.5				
17:50:35	22.5				
17:50:36	22.5				
17:50:36	22.5				
17:50:37	22.5				
17:50:38	22.5				
17:50:38	22.5				
17:50:39	22.5				
17:50:40	22.5				
17:50:40	22.5				
17:50:41	22.5				
17:50:42	22.5				
17:50:42	22.7				
17:50:43	22.5				
17:50:44	22.5				
17:50:44	22.5				
17:50:45	22.5				
17:50:46	22.5				
17:50:46	22.5				
17:50:47	22.5				
17:50:48	22.7				
17:50:48	22.7				
17:50:49	22.7				
17:50:50	22.7				
17:50:50	22.7				
17:50:51	22.7				
17:50:52	22.7				
17:50:52	22.7				
17:50:53	22.7				
17:50:54	22.7				
17:50:54	22.7				
17:50:55	22.7				
17:50:56	22.7				
17:50:56	22.7				
17:50:57	22.7				
17:50:58	22.7				
17:50:58	22.7				
17:50:59	23				
17:51:00	23				
17:51:00	23				
17:51:01	23				
17:51:01	23				
17:51:02	23				
17:51:03	23				
17:51:03	23.2				
17:51:04	23				
17:51:05	23				
17:51:05	23				
17:51:06	23				
17:51:07	23				
17:51:07	23				
17:51:08	23.2				
17:51:09	23.2				
17:51:09	23.2				
17:51:10	23.2				
17:51:11	23.2				
17:51:11	23.2				
17:51:12	23.2				
17:51:13	23.2				
17:51:13	23.2				
17:51:14	23.2				
17:51:15	23.2				
17:51:15	23.2				
17:51:16	23.2				
17:51:17	23.2				
17:51:17	23.2				
17:51:18	23.2				
17:51:19	23.2				
17:51:19	23.2				
17:51:20	23.2				
17:51:21	23.2				
